Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,EOQ,std_dev_demand,Lead times,Safety Stock,Total Order Quantity,Forecasted Demand
haircare,SKU68,37.93181238,29,163,3941.427841,Non-binary,0,58,8,Carrier B,1.194251865,Supplier 2,Bangalore,2,375,18,97.11358156,Fail,1.983467872,Rail,Route A,299.7063031,90.27735042633894,0.0,8.0,0,90.27735042633894,"[163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163]"
cosmetics,SKU8,68.71759675,78,150,6886.01173,Female,5,15,7,Carrier C,3.404733857,Supplier 4,Mumbai,13,769,8,11.42302714,Pending,2.709862691,Sea,Route B,505.5571342,86.60254037844386,0.0,10.0,0,86.60254037844386,"[150, 150, 150, 150, 150, 150, 150, 150, 150, 150, 150, 150]"
haircare,SKU55,79.85505834,16,701,3834.395474,Male,97,11,5,Carrier A,5.014364955,Supplier 2,Delhi,27,918,5,30.32354526,Fail,4.548919659,Sea,Route B,323.012928,187.21645226849054,0.0,11.0,0,187.21645226849054,"[701, 701, 701, 701, 701, 701, 701, 701, 701, 701, 701, 701]"
skincare,SKU37,23.39984475,5,963,3594.377891,Female,25,21,9,Carrier A,1.532655274,Supplier 3,Kolkata,24,867,15,34.34327747,Pending,2.610288085,Sea,Route A,183.932968,219.4310825749169,0.0,8.0,0,219.4310825749169,"[963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963]"
skincare,SKU52,98.03182966,1,820,8279.092928,Male,64,11,1,Carrier B,8.63105218,Supplier 1,Mumbai,10,727,27,9.166849149,Pending,2.122471619,Air,Route C,602.8984988,202.48456731316588,0.0,11.0,0,202.48456731316588,"[820, 820, 820, 820, 820, 820, 820, 820, 820, 820, 820, 820]"
haircare,SKU93,69.290831,88,114,4951.815405,Unknown,63,66,1,Carrier C,7.006432059,Supplier 4,Chennai,21,824,20,35.63365234,Fail,4.165781795,Air,Route A,823.5238459,75.49834435270749,0.0,17.0,0,75.49834435270749,"[114, 114, 114, 114, 114, 114, 114, 114, 114, 114, 114, 114]"
cosmetics,SKU28,2.397274706,12,394,5879.552976,Female,48,24,4,Carrier B,9.898140508,Supplier 1,Mumbai,13,171,7,59.42938181,Fail,0.815757079,Air,Route A,123.4370275,140.356688476182,0.0,15.0,0,140.356688476182,"[394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394]"
haircare,SKU25,39.62934399,73,142,3548.412719,Male,82,52,3,Carrier C,2.231073681,Supplier 4,Kolkata,19,934,23,78.28038312,Pending,3.797231217,Road,Route B,458.5359457,84.26149773176358,0.0,11.0,0,84.26149773176358,"[142, 142, 142, 142, 142, 142, 142, 142, 142, 142, 142, 142]"
skincare,SKU98,19.75460487,43,913,7810.046685,Female,53,27,7,Carrier B,1.409801095,Supplier 5,Chennai,28,581,9,5.604690864,Pending,2.908122169,Rail,Route A,882.1988635,213.65860619221496,0.0,1.0,0,213.65860619221496,"[913, 913, 913, 913, 913, 913, 913, 913, 913, 913, 913, 913]"
cosmetics,SKU71,6.381533163,14,637,7153.371974,Female,76,26,6,Carrier A,9.228190317,Supplier 2,Bangalore,2,258,10,30.66167748,Pending,2.078750608,Road,Route A,405.1670679,178.46568297574746,0.0,2.0,0,178.46568297574746,"[637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637]"
haircare,SKU57,49.26320535,65,227,3752.20514,Unknown,5,51,1,Carrier B,9.160558535,Supplier 2,Delhi,21,588,25,67.77962299,Pending,2.51117483,Rail,Route A,482.1912386,106.53637876331258,0.0,18.0,0,106.53637876331258,"[227, 227, 227, 227, 227, 227, 227, 227, 227, 227, 227, 227]"
haircare,SKU51,26.70076097,61,154,8093.564589,Male,100,52,1,Carrier A,4.783000558,Supplier 5,Bangalore,18,673,28,14.19032834,Pending,1.772951172,Road,Route A,694.9823176,87.74964387392122,0.0,4.0,0,87.74964387392122,"[154, 154, 154, 154, 154, 154, 154, 154, 154, 154, 154, 154]"
skincare,SKU60,17.02802792,16,380,7430.406408,Female,41,72,8,Carrier C,4.381368158,Supplier 4,Mumbai,29,929,24,87.21305782,Fail,2.853090617,Rail,Route A,430.169097,137.84048752090223,0.0,27.0,0,137.84048752090223,"[380, 380, 380, 380, 380, 380, 380, 380, 380, 380, 380, 380]"
haircare,SKU99,68.5178327,17,627,7914.629449,Unknown,55,59,6,Carrier B,1.311023756,Supplier 2,Chennai,29,921,2,38.07289852,Fail,0.346027291,Rail,Route B,210.743009,177.05931209625774,0.0,8.0,0,177.05931209625774,"[627, 627, 627, 627, 627, 627, 627, 627, 627, 627, 627, 627]"
skincare,SKU98,19.75460487,43,913,7810.046685,Female,53,27,7,Carrier B,1.409801095,Supplier 5,Chennai,28,581,9,5.604690864,Pending,2.908122169,Rail,Route A,882.1988635,213.65860619221496,0.0,1.0,0,213.65860619221496,"[913, 913, 913, 913, 913, 913, 913, 913, 913, 913, 913, 913]"
haircare,SKU81,72.81920693,9,774,5141.191776,Unknown,48,8,5,Carrier B,4.066277502,Supplier 3,Delhi,28,698,1,19.78959294,Pending,2.547547122,Rail,Route B,276.7783359,196.72315572906,0.0,6.0,0,196.72315572906,"[774, 774, 774, 774, 774, 774, 774, 774, 774, 774, 774, 774]"
haircare,SKU99,68.5178327,17,627,7914.629449,Unknown,55,59,6,Carrier B,1.311023756,Supplier 2,Chennai,29,921,2,38.07289852,Fail,0.346027291,Rail,Route B,210.743009,177.05931209625774,0.0,8.0,0,177.05931209625774,"[627, 627, 627, 627, 627, 627, 627, 627, 627, 627, 627, 627]"
haircare,SKU2,11.31968329,34,8,7739.376939,Unknown,1,88,2,Carrier B,8.054479262,Supplier 1,Mumbai,12,971,27,30.68801935,Pending,4.580592619,Air,Route C,141.9202818,20.0,0.0,10.0,0,20.0,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
cosmetics,SKU72,90.20442752,88,478,3386.319302,Non-binary,57,77,9,Carrier A,6.59961416,Supplier 1,Bangalore,21,152,11,55.7604929,Pending,3.213329607,Rail,Route B,677.9445698,154.59624833740307,0.0,29.0,0,154.59624833740307,"[478, 478, 478, 478, 478, 478, 478, 478, 478, 478, 478, 478]"
skincare,SKU82,17.03493074,13,336,4932.671716,Unknown,42,72,1,Carrier A,4.708181874,Supplier 2,Mumbai,6,955,26,4.465278435,Pending,4.137877049,Road,Route C,589.9785556,129.6148139681572,0.0,19.0,0,129.6148139681572,"[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]"
skincare,SKU41,99.11329162,35,556,5979.796964,Female,64,38,8,Carrier B,5.773263744,Supplier 4,Chennai,18,892,7,95.33206455,Fail,0.045302262,Sea,Route A,275.5243711,166.73332000533065,0.0,19.0,0,166.73332000533065,"[556, 556, 556, 556, 556, 556, 556, 556, 556, 556, 556, 556]"
haircare,SKU54,31.14624316,11,622,6069.7252,Non-binary,33,61,3,Carrier B,4.305103471,Supplier 1,Kolkata,26,497,29,30.18602338,Pass,2.478771976,Road,Route B,814.0699966,176.351920885484,0.0,22.0,0,176.351920885484,"[622, 622, 622, 622, 622, 622, 622, 622, 622, 622, 622, 622]"
haircare,SKU61,52.0287499,23,117,6072.153917,Unknown,32,36,7,Carrier C,9.030340423,Supplier 4,Kolkata,14,480,12,78.70239397,Fail,4.367470538,Air,Route A,164.3665282,76.48529270389177,0.0,23.0,0,76.48529270389177,"[117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117]"
haircare,SKU87,80.41403665,24,79,5137.411828,Male,5,55,10,Carrier A,6.575803798,Supplier 3,Chennai,27,523,17,28.69699682,Fail,3.693737788,Sea,Route B,879.3592177,62.849025449882674,0.0,7.0,0,62.849025449882674,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79]"
cosmetics,SKU27,92.55736081,42,352,3832.783457,Unknown,47,62,8,Carrier C,7.406750953,Supplier 5,Mumbai,25,291,4,10.52824507,Fail,2.864667838,Sea,Route B,762.4591822,132.664991614216,0.0,9.0,0,132.664991614216,"[352, 352, 352, 352, 352, 352, 352, 352, 352, 352, 352, 352]"
haircare,SKU54,31.14624316,11,622,6069.7252,Non-binary,33,61,3,Carrier B,4.305103471,Supplier 1,Kolkata,26,497,29,30.18602338,Pass,2.478771976,Road,Route B,814.0699966,176.351920885484,0.0,22.0,0,176.351920885484,"[622, 622, 622, 622, 622, 622, 622, 622, 622, 622, 622, 622]"
skincare,SKU60,17.02802792,16,380,7430.406408,Female,41,72,8,Carrier C,4.381368158,Supplier 4,Mumbai,29,929,24,87.21305782,Fail,2.853090617,Rail,Route A,430.169097,137.84048752090223,0.0,27.0,0,137.84048752090223,"[380, 380, 380, 380, 380, 380, 380, 380, 380, 380, 380, 380]"
haircare,SKU74,3.170011414,64,904,5820.469247,Female,41,1,5,Carrier A,5.23765465,Supplier 4,Delhi,1,919,9,80.58085216,Fail,0.396612724,Rail,Route A,341.5526568,212.60291625469299,0.0,6.0,0,212.60291625469299,"[904, 904, 904, 904, 904, 904, 904, 904, 904, 904, 904, 904]"
cosmetics,SKU23,4.324341186,30,391,7504.334474,Unknown,84,29,7,Carrier A,2.924857601,Supplier 5,Kolkata,11,568,29,98.60995724,Pending,1.342291563,Rail,Route A,196.3294461,139.82131454109563,0.0,5.0,0,139.82131454109563,"[391, 391, 391, 391, 391, 391, 391, 391, 391, 391, 391, 391]"
haircare,SKU99,68.5178327,17,627,7914.629449,Unknown,55,59,6,Carrier B,1.311023756,Supplier 2,Chennai,29,921,2,38.07289852,Fail,0.346027291,Rail,Route B,210.743009,177.05931209625774,0.0,8.0,0,177.05931209625774,"[627, 627, 627, 627, 627, 627, 627, 627, 627, 627, 627, 627]"
cosmetics,SKU29,63.44755919,3,253,7314.748648,Female,45,67,7,Carrier B,8.100973145,Supplier 1,Kolkata,16,329,7,39.29287559,Pass,3.878098937,Road,Route B,764.9353759,112.47221879201993,0.0,5.0,0,112.47221879201993,"[253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253]"
cosmetics,SKU96,24.42313142,29,324,7133.844552,Non-binary,67,32,3,Carrier C,5.352878044,Supplier 3,Mumbai,28,648,28,17.80375633,Pending,3.872047681,Road,Route A,188.7421411,127.27922061357856,0.0,2.0,0,127.27922061357856,"[324, 324, 324, 324, 324, 324, 324, 324, 324, 324, 324, 324]"
cosmetics,SKU21,84.89386898,60,601,6767.691762,Unknown,69,7,6,Carrier B,6.037883769,Supplier 5,Chennai,19,791,4,61.73572895,Pending,0.018607568,Air,Route C,523.3609147,173.34935823359717,0.0,25.0,0,173.34935823359717,"[601, 601, 601, 601, 601, 601, 601, 601, 601, 601, 601, 601]"
skincare,SKU47,95.71213588,93,910,6830.977021,Male,4,51,9,Carrier B,8.978750756,Supplier 1,Kolkata,10,964,20,19.71299291,Pending,0.380573587,Rail,Route A,581.6023551,213.3072900770154,0.0,15.0,0,213.3072900770154,"[910, 910, 910, 910, 910, 910, 910, 910, 910, 910, 910, 910]"
cosmetics,SKU71,6.381533163,14,637,7153.371974,Female,76,26,6,Carrier A,9.228190317,Supplier 2,Bangalore,2,258,10,30.66167748,Pending,2.078750608,Road,Route A,405.1670679,178.46568297574746,0.0,2.0,0,178.46568297574746,"[637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637]"
cosmetics,SKU38,52.07593068,75,705,8367.645709,Non-binary,69,88,5,Carrier B,9.235931437,Supplier 5,Mumbai,10,841,12,5.930693646,Pending,0.613326899,Air,Route B,339.6728699,187.7498335551859,0.0,1.0,0,187.7498335551859,"[705, 705, 705, 705, 705, 705, 705, 705, 705, 705, 705, 705]"
haircare,SKU48,76.03554443,28,29,6641.651215,Non-binary,30,9,3,Carrier C,7.095833157,Supplier 2,Mumbai,9,109,18,23.12636358,Fail,1.698112541,Rail,Route B,768.651914,38.07886552931954,0.0,16.0,0,38.07886552931954,"[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]"
haircare,SKU74,3.170011414,64,904,5820.469247,Female,41,1,5,Carrier A,5.23765465,Supplier 4,Delhi,1,919,9,80.58085216,Fail,0.396612724,Rail,Route A,341.5526568,212.60291625469299,0.0,6.0,0,212.60291625469299,"[904, 904, 904, 904, 904, 904, 904, 904, 904, 904, 904, 904]"
skincare,SKU1,14.84352328,95,736,6930.503675,Female,53,37,2,Carrier A,9.716574771,Supplier 3,Mumbai,23,517,30,33.61676895,Pending,4.854068026,Road,Route B,503.0655791,191.83326093250878,0.0,30.0,0,191.83326093250878,"[736, 736, 736, 736, 736, 736, 736, 736, 736, 736, 736, 736]"
cosmetics,SKU96,24.42313142,29,324,7133.844552,Non-binary,67,32,3,Carrier C,5.352878044,Supplier 3,Mumbai,28,648,28,17.80375633,Pending,3.872047681,Road,Route A,188.7421411,127.27922061357856,0.0,2.0,0,127.27922061357856,"[324, 324, 324, 324, 324, 324, 324, 324, 324, 324, 324, 324]"
haircare,SKU57,49.26320535,65,227,3752.20514,Unknown,5,51,1,Carrier B,9.160558535,Supplier 2,Delhi,21,588,25,67.77962299,Pending,2.51117483,Rail,Route A,482.1912386,106.53637876331258,0.0,18.0,0,106.53637876331258,"[227, 227, 227, 227, 227, 227, 227, 227, 227, 227, 227, 227]"
skincare,SKU64,89.63409561,11,134,7736.568919,Female,73,75,6,Carrier C,4.585353468,Supplier 1,Delhi,17,328,6,8.693042426,Fail,0.159486315,Air,Route C,771.2250847,81.8535277187245,0.0,27.0,0,81.8535277187245,"[134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134]"
skincare,SKU3,61.16334302,68,83,6830.941184,Non-binary,23,59,6,Carrier C,1.729568564,Supplier 5,Kolkata,24,937,18,35.6247414,Fail,4.746648621,Rail,Route A,254.7761592,64.42049363362563,0.0,13.0,0,64.42049363362563,"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]"
cosmetics,SKU92,47.71423308,44,276,3990.654952,Male,90,10,8,Carrier B,4.469500026,Supplier 2,Mumbai,4,671,29,62.6126904,Pass,0.333431825,Rail,Route B,230.0927825,117.4734012447073,0.0,25.0,0,117.4734012447073,"[276, 276, 276, 276, 276, 276, 276, 276, 276, 276, 276, 276]"
haircare,SKU97,3.526111259,56,62,4545.381096,Male,46,4,9,Carrier A,7.904845611,Supplier 4,Mumbai,10,535,13,65.76515593,Fail,3.376237835,Road,Route A,540.1324229,55.67764362830022,0.0,19.0,0,55.67764362830022,"[62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62]"
cosmetics,SKU85,76.96299442,83,25,7244.128523,Female,15,66,2,Carrier C,8.249168705,Supplier 5,Chennai,4,211,2,69.92934552,Fail,1.374429,Road,Route B,842.68683,35.35533905932738,0.0,18.0,0,35.35533905932738,"[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]"
haircare,SKU26,97.44694662,9,353,4274.515854,Male,59,48,4,Carrier B,6.507548621,Supplier 2,Bangalore,26,171,4,15.97222976,Pass,2.119319737,Rail,Route A,617.8669165,132.85330255586422,0.0,16.0,0,132.85330255586422,"[353, 353, 353, 353, 353, 353, 353, 353, 353, 353, 353, 353]"
skincare,SKU41,99.11329162,35,556,5979.796964,Female,64,38,8,Carrier B,5.773263744,Supplier 4,Chennai,18,892,7,95.33206455,Fail,0.045302262,Sea,Route A,275.5243711,166.73332000533065,0.0,19.0,0,166.73332000533065,"[556, 556, 556, 556, 556, 556, 556, 556, 556, 556, 556, 556]"
haircare,SKU46,27.0822072,75,859,3265.242743,Non-binary,92,6,8,Carrier B,4.070955837,Supplier 3,Chennai,18,870,23,77.32235321,Pending,3.648610593,Road,Route B,380.4359371,207.24381776062705,0.0,29.0,0,207.24381776062705,"[859, 859, 859, 859, 859, 859, 859, 859, 859, 859, 859, 859]"
haircare,SKU55,79.85505834,16,701,3834.395474,Male,97,11,5,Carrier A,5.014364955,Supplier 2,Delhi,27,918,5,30.32354526,Fail,4.548919659,Sea,Route B,323.012928,187.21645226849054,0.0,11.0,0,187.21645226849054,"[701, 701, 701, 701, 701, 701, 701, 701, 701, 701, 701, 701]"
skincare,SKU34,37.46759233,96,602,7429.748353,Unknown,1,21,7,Carrier A,1.019487571,Supplier 1,Chennai,4,452,10,10.75427282,Pass,0.646604559,Road,Route B,510.3580004,173.49351572897473,0.0,26.0,0,173.49351572897473,"[602, 602, 602, 602, 602, 602, 602, 602, 602, 602, 602, 602]"
cosmetics,SKU91,62.11196546,90,916,3618.787407,Male,98,85,7,Carrier B,7.471514084,Supplier 4,Delhi,5,207,28,39.7728825,Pending,0.626001858,Rail,Route B,996.778315,214.00934559032697,0.0,22.0,0,214.00934559032697,"[916, 916, 916, 916, 916, 916, 916, 916, 916, 916, 916, 916]"
skincare,SKU82,17.03493074,13,336,4932.671716,Unknown,42,72,1,Carrier A,4.708181874,Supplier 2,Mumbai,6,955,26,4.465278435,Pending,4.137877049,Road,Route C,589.9785556,129.6148139681572,0.0,19.0,0,129.6148139681572,"[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]"
skincare,SKU3,61.16334302,68,83,6830.941184,Non-binary,23,59,6,Carrier C,1.729568564,Supplier 5,Kolkata,24,937,18,35.6247414,Fail,4.746648621,Rail,Route A,254.7761592,64.42049363362563,0.0,13.0,0,64.42049363362563,"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]"
skincare,SKU11,90.63545998,95,960,6362.357509,Female,46,60,1,Carrier A,4.523943124,Supplier 2,Kolkata,28,362,11,27.59236309,Pending,0.021169821,Air,Route A,126.7230334,219.08902300206645,0.0,23.0,0,219.08902300206645,"[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]"
skincare,SKU9,64.01573294,35,980,5733.825985,Unknown,14,83,1,Carrier A,7.166645291,Supplier 2,Chennai,29,963,23,47.95760163,Pending,3.844614479,Rail,Route B,995.9294615,221.35943621178654,0.0,27.0,0,221.35943621178654,"[980, 980, 980, 980, 980, 980, 980, 980, 980, 980, 980, 980]"
skincare,SKU13,16.16039332,5,249,5084.161318,Male,80,48,9,Carrier A,9.537283061,Supplier 5,Bangalore,23,173,10,97.82905011,Pending,1.63107423,Road,Route B,547.2410052,111.57956802210698,0.0,8.0,0,111.57956802210698,"[249, 249, 249, 249, 249, 249, 249, 249, 249, 249, 249, 249]"
cosmetics,SKU28,2.397274706,12,394,5879.552976,Female,48,24,4,Carrier B,9.898140508,Supplier 1,Mumbai,13,171,7,59.42938181,Fail,0.815757079,Air,Route A,123.4370275,140.356688476182,0.0,15.0,0,140.356688476182,"[394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394]"
cosmetics,SKU38,52.07593068,75,705,8367.645709,Non-binary,69,88,5,Carrier B,9.235931437,Supplier 5,Mumbai,10,841,12,5.930693646,Pending,0.613326899,Air,Route B,339.6728699,187.7498335551859,0.0,1.0,0,187.7498335551859,"[705, 705, 705, 705, 705, 705, 705, 705, 705, 705, 705, 705]"
skincare,SKU9,64.01573294,35,980,5733.825985,Unknown,14,83,1,Carrier A,7.166645291,Supplier 2,Chennai,29,963,23,47.95760163,Pending,3.844614479,Rail,Route B,995.9294615,221.35943621178654,0.0,27.0,0,221.35943621178654,"[980, 980, 980, 980, 980, 980, 980, 980, 980, 980, 980, 980]"
skincare,SKU60,17.02802792,16,380,7430.406408,Female,41,72,8,Carrier C,4.381368158,Supplier 4,Mumbai,29,929,24,87.21305782,Fail,2.853090617,Rail,Route A,430.169097,137.84048752090223,0.0,27.0,0,137.84048752090223,"[380, 380, 380, 380, 380, 380, 380, 380, 380, 380, 380, 380]"
skincare,SKU15,36.98924493,94,469,4855.168465,Non-binary,9,69,7,Carrier B,2.422039723,Supplier 1,Bangalore,14,580,7,97.12128175,Pass,2.264405761,Sea,Route B,127.8618,153.13392831113555,0.0,8.0,0,153.13392831113555,"[469, 469, 469, 469, 469, 469, 469, 469, 469, 469, 469, 469]"
skincare,SKU60,17.02802792,16,380,7430.406408,Female,41,72,8,Carrier C,4.381368158,Supplier 4,Mumbai,29,929,24,87.21305782,Fail,2.853090617,Rail,Route A,430.169097,137.84048752090223,0.0,27.0,0,137.84048752090223,"[380, 380, 380, 380, 380, 380, 380, 380, 380, 380, 380, 380]"
skincare,SKU13,16.16039332,5,249,5084.161318,Male,80,48,9,Carrier A,9.537283061,Supplier 5,Bangalore,23,173,10,97.82905011,Pending,1.63107423,Road,Route B,547.2410052,111.57956802210698,0.0,8.0,0,111.57956802210698,"[249, 249, 249, 249, 249, 249, 249, 249, 249, 249, 249, 249]"
cosmetics,SKU71,6.381533163,14,637,7153.371974,Female,76,26,6,Carrier A,9.228190317,Supplier 2,Bangalore,2,258,10,30.66167748,Pending,2.078750608,Road,Route A,405.1670679,178.46568297574746,0.0,2.0,0,178.46568297574746,"[637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637]"
cosmetics,SKU27,92.55736081,42,352,3832.783457,Unknown,47,62,8,Carrier C,7.406750953,Supplier 5,Mumbai,25,291,4,10.52824507,Fail,2.864667838,Sea,Route B,762.4591822,132.664991614216,0.0,9.0,0,132.664991614216,"[352, 352, 352, 352, 352, 352, 352, 352, 352, 352, 352, 352]"
skincare,SKU60,17.02802792,16,380,7430.406408,Female,41,72,8,Carrier C,4.381368158,Supplier 4,Mumbai,29,929,24,87.21305782,Fail,2.853090617,Rail,Route A,430.169097,137.84048752090223,0.0,27.0,0,137.84048752090223,"[380, 380, 380, 380, 380, 380, 380, 380, 380, 380, 380, 380]"
cosmetics,SKU7,42.95838438,59,426,7253.472648,Female,93,11,1,Carrier B,2.348338784,Supplier 4,Bangalore,22,564,1,99.4661086,Fail,0.398177187,Road,Route C,802.0563118,145.94519519326425,0.0,17.0,0,145.94519519326425,"[426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426, 426]"
skincare,SKU15,36.98924493,94,469,4855.168465,Non-binary,9,69,7,Carrier B,2.422039723,Supplier 1,Bangalore,14,580,7,97.12128175,Pass,2.264405761,Sea,Route B,127.8618,153.13392831113555,0.0,8.0,0,153.13392831113555,"[469, 469, 469, 469, 469, 469, 469, 469, 469, 469, 469, 469]"
skincare,SKU42,46.52916761,98,155,3316.769821,Female,22,57,4,Carrier C,7.526248327,Supplier 5,Bangalore,26,179,7,96.42282064,Fail,4.939255289,Road,Route A,635.6571205,88.03408430829505,0.0,27.0,0,88.03408430829505,"[155, 155, 155, 155, 155, 155, 155, 155, 155, 155, 155, 155]"
cosmetics,SKU96,24.42313142,29,324,7133.844552,Non-binary,67,32,3,Carrier C,5.352878044,Supplier 3,Mumbai,28,648,28,17.80375633,Pending,3.872047681,Road,Route A,188.7421411,127.27922061357856,0.0,2.0,0,127.27922061357856,"[324, 324, 324, 324, 324, 324, 324, 324, 324, 324, 324, 324]"
skincare,SKU6,4.078332863,48,65,7173.068095,Male,11,58,8,Carrier C,3.880763303,Supplier 3,Kolkata,14,314,24,1.08506857,Pending,1.000910619,Sea,Route A,134.3690969,57.0087712549569,0.0,15.0,0,57.0087712549569,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65]"
haircare,SKU48,76.03554443,28,29,6641.651215,Non-binary,30,9,3,Carrier C,7.095833157,Supplier 2,Mumbai,9,109,18,23.12636358,Fail,1.698112541,Rail,Route B,768.651914,38.07886552931954,0.0,16.0,0,38.07886552931954,"[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]"
skincare,SKU9,64.01573294,35,980,5733.825985,Unknown,14,83,1,Carrier A,7.166645291,Supplier 2,Chennai,29,963,23,47.95760163,Pending,3.844614479,Rail,Route B,995.9294615,221.35943621178654,0.0,27.0,0,221.35943621178654,"[980, 980, 980, 980, 980, 980, 980, 980, 980, 980, 980, 980]"
cosmetics,SKU49,78.89791321,19,99,6744.442861,Unknown,97,9,6,Carrier C,2.505621033,Supplier 5,Delhi,28,177,28,14.14781544,Pass,2.825813985,Rail,Route A,336.8901685,70.35623639735144,0.0,24.0,0,70.35623639735144,"[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]"
haircare,SKU5,1.699976014,87,147,3430.486274,Non-binary,90,66,3,Carrier B,4.444098864,Supplier 4,Bangalore,10,104,17,56.76647556,Fail,2.779193512,Road,Route A,235.4612367,85.73214099741124,0.0,27.0,0,85.73214099741124,"[147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147]"
skincare,SKU86,19.99817694,18,223,2844.17966,Unknown,32,22,6,Carrier B,1.45430531,Supplier 1,Mumbai,4,569,18,74.60897,Pass,2.051512931,Rail,Route A,264.2548898,105.59356040971439,0.0,14.0,0,105.59356040971439,"[223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223]"
skincare,SKU40,80.54142417,97,933,5272.187727,Female,90,39,8,Carrier C,7.22959514,Supplier 1,Kolkata,18,793,1,88.1794071,Pending,4.213269431,Road,Route A,529.808724,215.98611066455177,0.0,20.0,0,215.98611066455177,"[933, 933, 933, 933, 933, 933, 933, 933, 933, 933, 933, 933]"
haircare,SKU81,72.81920693,9,774,5141.191776,Unknown,48,8,5,Carrier B,4.066277502,Supplier 3,Delhi,28,698,1,19.78959294,Pending,2.547547122,Rail,Route B,276.7783359,196.72315572906,0.0,6.0,0,196.72315572906,"[774, 774, 774, 774, 774, 774, 774, 774, 774, 774, 774, 774]"
